,bigrams,count
891,"('minutegot', 'xmas')",1
892,"('xmas', 'radio')",1
893,"('radio', 'time')",1
894,"('time', 'getjus')",1
895,"('getjus', 'reached')",1
896,"('reached', 'home')",1
897,"('home', 'bathe')",2
898,"('bathe', 'first')",1
899,"('first', 'using')",1
900,"('using', 'net')",1
901,"('net', 'tell')",1
902,"('tell', 'finishsorry')",1
903,"('finishsorry', 'joined')",1
904,"('joined', 'league')",1
905,"('league', 'people')",1
906,"('people', 'done')",1
907,"('done', 'keep')",1
908,"('keep', 'touch')",5
909,"('touch', 'mean')",1
910,"('mean', 'great')",1
911,"('great', 'deal')",1
912,"('deal', 'friend')",1
913,"('friend', 'time')",1
914,"('time', 'even')",1
915,"('even', 'great')",1
916,"('great', 'personal')",1
917,"('personal', 'cost')",1
918,"('cost', 'great')",1
919,"('great', 'weekfinally')",1
920,"('weekfinally', 'completed')",1
921,"('completed', 'coursestop')",1
922,"('coursestop', 'however')",1
923,"('however', 'suggest')",1
924,"('suggest', 'stay')",1
925,"('stay', 'someone')",1
926,"('someone', 'able')",1
927,"('able', 'give')",1
928,"('give', 'every')",2
929,"('every', 'stoolhope')",1
930,"('stoolhope', 'settled')",1
931,"('settled', 'new')",2
932,"('new', 'school')",2
933,"('school', 'year')",2
934,"('year', 'within')",2
935,"('within', 'gre')",2
936,"('gre', 'daygod')",1
937,"('daygod', 'ming')",1
938,"('ming', 'dear')",4
939,"('dear', 'nice')",4
940,"('nice', 'daygot')",1
941,"('daygot', 'person')",1
942,"('person', 'storyhamster')",1
943,"('storyhamster', 'dead')",1
944,"('dead', 'hey')",1
945,"('hey', 'tar')",1
946,"('tar', 'meet')",3
947,"('meet', 'orchard')",1
948,"('orchard', 'artkate')",1
949,"('artkate', 'evening')",1
950,"('evening', 'hope')",1
951,"('hope', 'see')",2
952,"('see', 'tomorrow')",5
953,"('tomorrow', 'bit')",1
954,"('bit', 'bloody')",1
955,"('bloody', 'bayonet')",1
956,"('bayonet', 'text')",1
957,"('text', 'back')",7
958,"('back', 'xxxfound')",1
959,"('xxxfound', 'enc')",1
960,"('enc', 'listsent')",1
961,"('listsent', 'list')",1
962,"('list', 'buckhello')",1
963,"('buckhello', 'darwin')",1
964,"('darwin', 'live')",1
965,"('live', 'finished')",1
966,"('finished', 'college')",1
967,"('college', 'text')",1
968,"('text', 'finish')",1
969,"('finish', 'love')",1
970,"('love', 'kate')",1
971,"('kate', 'xxxaccount')",1
972,"('xxxaccount', 'refilled')",1
973,"('refilled', 'successfully')",2
974,"('successfully', 'ltdecimalgt')",2
975,"('ltdecimalgt', 'keralacircle')",2
976,"('keralacircle', 'prepaid')",2
977,"('prepaid', 'account')",2
978,"('account', 'balance')",2
979,"('balance', 'ltdecimalgt')",2
980,"('ltdecimalgt', 'transaction')",2
981,"('transaction', 'listwoodworking')",1
982,"('listwoodworking', 'sleepingcall')",1
983,"('sleepingcall', 'altersay')",1
984,"('altersay', 'like')",1
985,"('like', 'dat')",6
986,"('dat', 'dun')",1
987,"('dun', 'buy')",1
988,"('buy', 'ericsson')",1
989,"('ericsson', 'cannot')",1
990,"('cannot', 'order')",1
991,"('order', 'larentered')",1
992,"('larentered', 'cabin')",1
993,"('apartment', 'wentright')",1
994,"('wentright', 'date')",1
995,"('date', 'straight')",1
996,"('straight', 'dogplease')",1
997,"('dogplease', 'give')",1
998,"('give', 'connection')",1
999,"('connection', 'today')",1
1000,"('today', 'ltdecimalgt')",1
1001,"('ltdecimalgt', 'refund')",1
1002,"('refund', 'billshoot')",1
1003,"('billshoot', 'big')",1
1004,"('big', 'load')",2
1005,"('load', 'get')",2
1006,"('get', 'readybrut')",1
1007,"('readybrut', 'hope')",1
1008,"('hope', 'great')",4
1009,"('great', 'break')",1
1010,"('break', 'rewarding')",1
1011,"('rewarding', 'semesterhome')",1
1012,"('semesterhome', 'always')",1
1013,"('always', 'chatkkgoodstudy')",1
1014,"('chatkkgoodstudy', 'wellyup')",1
1015,"('wellyup', 'noe')",1
1016,"('noe', 'letsound')",1
1017,"('letsound', 'great')",1
1018,"('great', 'homefinally')",1
1019,"('homefinally', 'match')",1
1020,"('match', 'heading')",1
1021,"('heading', 'towards')",1
1022,"('towards', 'draw')",1
1023,"('draw', 'predictiontired')",1
1024,"('predictiontired', 'slept')",1
1025,"('slept', 'well')",1
1026,"('well', 'past')",1
1027,"('past', 'nighteasy')",1
1028,"('nighteasy', 'ashen')",1
1029,"('ashen', 'got')",2
1030,"('got', 'selected')",2
1031,"('selected', 'mean')",2
1032,"('mean', 'goodtake')",1
1033,"('goodtake', 'exam')",1
1034,"('exam', 'marchyeah')",1
1035,"('marchyeah', 'think')",1
1036,"('think', 'use')",2
1037,"('use', 'atm')",1
1038,"('atm', 'register')",1
1039,"('register', 'sure')",1
1040,"('sure', 'anyway')",1
1041,"('anyway', 'help')",1
1042,"('help', 'let')",1
1043,"('know', 'sure')",1
1044,"('sure', 'readyprob')",1
1045,"('readyprob', 'take')",1
1046,"('take', 'timecalled')",1
1047,"('timecalled', 'band')",1
1048,"('band', 'run')",1
1049,"('run', 'without')",1
1050,"('without', 'installing')",1
1051,"('installing', 'hard')",1
1052,"('hard', 'desktop')",1
1053,"('desktop', 'use')",1
1054,"('use', 'copy')",1
1055,"('copy', 'important')",1
1056,"('important', 'file')",1
1057,"('file', 'system')",1
1058,"('system', 'give')",1
1059,"('give', 'repair')",1
1060,"('repair', 'shopsorry')",1
1061,"('shopsorry', 'call')",1
1062,"('call', 'latersay')",2
1063,"('latersay', 'let')",1
1064,"('let', 'course')",1
1065,"('course', 'nothing')",1
1066,"('nothing', 'happen')",1
1067,"('happen', 'lar')",1
1068,"('lar', 'say')",1
1069,"('say', 'romantic')",1
1070,"('romantic', 'jus')",1
1071,"('jus', 'bit')",1
1072,"('bit', 'site')",1
1073,"('site', 'scenery')",1
1074,"('scenery', 'nice')",1
1075,"('nice', 'letwould')",1
1076,"('letwould', 'really')",1
1077,"('really', 'appreciate')",2
1078,"('appreciate', 'call')",2
1079,"('call', 'need')",1
1080,"('need', 'someone')",1
1081,"('someone', 'talkhey')",1
1082,"('talkhey', 'company')",1
1083,"('company', 'lama')",1
1084,"('lama', 'mudyadhulife')",1
1085,"('mudyadhulife', 'strict')",1
1086,"('strict', 'teacher')",1
1087,"('teacher', 'coz')",1
1088,"('coz', 'teacher')",1
1089,"('teacher', 'teach')",1
1090,"('teach', 'lesson')",2
1091,"('lesson', 'amp')",1
1092,"('amp', 'conduct')",1
1093,"('conduct', 'exam')",2
1094,"('exam', 'life')",1
1095,"('life', 'first')",1
1096,"('first', 'conduct')",1
1097,"('exam', 'amp')",1
1098,"('amp', 'teach')",1
1099,"('lesson', 'happy')",1
1100,"('happy', 'morningdear')",1
1101,"('morningdear', 'good')",1
1102,"('good', 'morningget')",1
1103,"('morningget', 'gandhipuram')",1
1104,"('gandhipuram', 'walk')",1
1105,"('walk', 'cross')",1
1106,"('cross', 'cut')",1
1107,"('cut', 'road')",1
1108,"('road', 'right')",1
1109,"('right', 'side')",1
1110,"('side', 'list')",1
1111,"('list', 'street')",1
1112,"('street', 'road')",1
1113,"('road', 'turn')",1
1114,"('turn', 'first')",1
1115,"('first', 'rightdear')",1
1116,"('rightdear', 'going')",1
1117,"('going', 'rubber')",1
1118,"('rubber', 'placesorry')",1
1119,"('placesorry', 'battery')",1
1120,"('battery', 'died')",2
1121,"('died', 'yeahyester')",1
1122,"('yeahyester', 'always')",1
1123,"('always', 'available')",2
1124,"('available', 'work')",2
1125,"('work', 'placeprinted')",1
1126,"('placeprinted', 'list')",1
1127,"('list', 'come')",1
1128,"('come', 'upstairsill')",1
1129,"('upstairsill', 'little')",1
1130,"('little', 'closer')",1
1131,"('closer', 'like')",1
1132,"('like', 'bus')",1
1133,"('bus', 'stop')",4
1134,"('stop', 'streettoughen')",1
1135,"('streettoughen', 'reachnew')",1
1136,"('reachnew', 'theory')",1
1137,"('theory', 'argument')",3
1138,"('argument', 'win')",3
1139,"('win', 'situation')",3
1140,"('situation', 'loses')",3
1141,"('loses', 'person')",3
1142,"('person', 'done')",6
1143,"('done', 'argue')",3
1144,"('argue', 'friend')",3
1145,"('friend', 'kick')",3
1146,"('kick', 'amp')",3
1147,"('amp', 'say')",3
1148,"('say', 'always')",3
1149,"('always', 'correcttomorrow')",1
1150,"('correcttomorrow', 'final')",1
1151,"('final', 'hearing')",1
1152,"('hearing', 'laptop')",1
1153,"('laptop', 'case')",1
1154,"('case', 'cantpleassssssseeeeee')",1
1155,"('cantpleassssssseeeeee', 'tel')",1
1156,"('tel', 'event')",1
1157,"('event', 'done')",1
1158,"('done', 'sportokay')",1
1159,"('sportokay', 'shining')",1
1160,"('shining', 'meant')",1
1161,"('meant', 'signing')",1
1162,"('signing', 'sound')",1
1163,"('sound', 'betteralthough')",1
1164,"('betteralthough', 'told')",1
1165,"('told', 'dat')",3
1166,"('dat', 'big')",1
1167,"('big', 'face')",1
1168,"('face', 'watch')",1
1169,"('watch', 'really')",1
1170,"('really', 'like')",2
1171,"('like', 'watch')",1
1172,"('watch', 'gave')",1
1173,"('gave', 'everything')",1
1174,"('everything', 'dat')",1
1175,"('dat', 'done')",1
1176,"('done', 'today')",1
1177,"('today', 'touchedremember')",1
1178,"('touchedremember', 'old')",1
1179,"('old', 'commerciallate')",1
1180,"('commerciallate', 'said')",1
1181,"('said', 'website')",1
1182,"('website', 'done')",1
1183,"('done', 'slipperasked')",1
1184,"('slipperasked', 'callwallis')",1
1185,"('callwallis', 'wont')",1
1186,"('wont', 'bat')",1
1187,"('bat', 'inningdidst')",1
1188,"('inningdidst', 'work')",1
1189,"('work', 'goodnight')",1
1190,"('goodnight', 'ill')",1
1191,"('ill', 'fix')",2
1192,"('fix', 'ready')",1
1193,"('ready', 'time')",1
1194,"('time', 'wake')",1
1195,"('wake', 'dearly')",1
1196,"('dearly', 'missed')",1
1197,"('missed', 'good')",1
1198,"('good', 'night')",6
1199,"('night', 'sleepfaith')",1
1200,"('sleepfaith', 'cal')",1
1201,"('cal', 'deer')",2
1202,"('deer', 'deep')",2
1203,"('deep', 'min')",2
1204,"('min', 'holdwen')",1
1205,"('holdwen', 'lovable')",1
1206,"('lovable', 'bum')",4
1207,"('bum', 'angry')",4
1208,"('angry', 'int')",4
1209,"('int', 'take')",4
1210,"('take', 'seriously')",4
1211,"('seriously', 'coz')",4
1212,"('coz', 'angry')",4
1213,"('angry', 'childish')",4
1214,"('childish', 'true')",4
1215,"('true', 'way')",4
1216,"('way', 'showing')",4
1217,"('showing', 'deep')",4
1218,"('deep', 'affection')",4
1219,"('affection', 'care')",4
1220,"('care', 'lug')",4
1221,"('lug', 'method')",4
1222,"('method', 'manga')",4
1223,"('manga', 'nice')",4
1224,"('nice', 'dayups')",1
1225,"('dayups', 'day')",1
1226,"('day', 'also')",1
1227,"('also', 'shipping')",1
1228,"('shipping', 'company')",1
1229,"('company', 'take')",1
1230,"('take', 'way')",1
1231,"('way', 'take')",1
1232,"('take', 'week')",1
1233,"('week', 'get')",2
1234,"('get', 'lag')",1
1235,"('lag', 'may')",1
1236,"('may', 'bribe')",1
1237,"('bribe', 'post')",1
1238,"('post', 'get')",1
1239,"('get', 'stuffback')",1
1240,"('stuffback', 'lemme')",1
1241,"('lemme', 'know')",5
1242,"('know', 'readynecessarily')",1
1243,"('readynecessarily', 'expect')",1
1244,"('expect', 'done')",1
1245,"('done', 'get')",4
1246,"('get', 'back')",10
1247,"('back', 'though')",1
1248,"('though', 'headingmem')",1
1249,"('headingmem', 'yummy')",1
1250,"('yummy', 'babe')",1
1251,"('babe', 'nice')",1
1252,"('nice', 'jolt')",1
1253,"('jolt', 'suzylover')",1
1254,"('suzylover', 'needism')",1
1255,"('needism', 'parked')",1
1256,"('parked', 'next')",1
1257,"('next', 'mini')",1
1258,"('mini', 'coming')",1
1259,"('coming', 'today')",2
1260,"('today', 'thinkyupanyway')",1
1261,"('thinkyupanyway', 'going')",1
1262,"('going', 'shopping')",2
1263,"('shopping', 'done')",1
1264,"('done', 'yet')",1
1265,"('yet', 'dun')",1
1266,"('dun', 'disturb')",4
1267,"('disturb', 'liaoluton')",1
1268,"('liaoluton', '<num>')",1
1269,"('<num>', 'ring')",1
1270,"('ring', 'arounddint')",1
1271,"('arounddint', 'comewant')",1
1272,"('comewant', 'plan')",1
1273,"('plan', 'trip')",1
1274,"('trip', 'sometimesure')",1
1275,"('sometimesure', 'yet')",1
1276,"('yet', 'still')",1
1277,"('still', 'trying')",1
1278,"('trying', 'get')",3
1279,"('get', 'holdeve')",1
1280,"('holdeve', 'download')",1
1281,"('download', 'flash')",1
1282,"('flash', 'jealouscome')",1
1283,"('jealouscome', 'sorting')",1
1284,"('sorting', 'narcotic')",1
1285,"('narcotic', 'situationnight')",1
1286,"('situationnight', 'ended')",1
1287,"('ended', 'another')",4
1288,"('another', 'day')",4
1289,"('day', 'morning')",4
1290,"('morning', 'come')",5
1291,"('come', 'special')",4
1292,"('special', 'way')",4
1293,"('way', 'may')",4
1294,"('may', 'smile')",4
1295,"('smile', 'like')",4
1296,"('like', 'sunny')",4
1297,"('sunny', 'ray')",4
1298,"('ray', 'leaf')",4
1299,"('leaf', 'worry')",4
1300,"('worry', 'blue')",4
1301,"('blue', 'blue')",4
1302,"('blue', 'bayguess')",1
1303,"('bayguess', 'might')",1
1304,"('might', 'well')",1
1305,"('well', 'take')",3
1306,"('take', 'carobjection')",1
1307,"('carobjection', 'comingtell')",1
1308,"('comingtell', 'rob')",1
1309,"('rob', 'mack')",1
1310,"('mack', 'theatreawesome')",1
1311,"('theatreawesome', 'see')",1
1312,"('see', 'bitsent')",1
1313,"('bitsent', 'type')",1
1314,"('type', 'food')",1
1315,"('food', 'likedone')",1
1316,"('likedone', 'handed')",1
1317,"('handed', 'celebration')",1
1318,"('celebration', 'full')",1
1319,"('full', 'swing')",1
1320,"('swing', 'yetgot')",1
1321,"('yetgot', 'called')",1
1322,"('called', 'toolwen')",1
1323,"('toolwen', 'miss')",1
1324,"('miss', 'someone')",1
1325,"('someone', 'person')",1
1326,"('person', 'definitely')",1
1327,"('definitely', 'special')",1
1328,"('special', 'person')",1
1329,"('person', 'special')",1
1330,"('special', 'miss')",1
1331,"('miss', 'keepintouch')",1
1332,"('keepintouch', 'giveasked')",1
1333,"('giveasked', 'money')",1
1334,"('money', 'farokieyeah')",1
1335,"('farokieyeah', 'think')",1
1336,"('think', 'usual')",1
1337,"('usual', 'guy')",2
1338,"('guy', 'still')",1
1339,"('still', 'passed')",1
1340,"('passed', 'last')",1
1341,"('last', 'night')",17
1342,"('night', 'get')",2
1343,"('get', 'hold')",4
1344,"('hold', 'anybody')",1
1345,"('anybody', 'let')",1
1346,"('know', 'throwmight')",1
1347,"('throwmight', 'come')",1
1348,"('come', 'tonight')",1
1349,"('tonight', 'class')",1
1350,"('class', 'let')",1
1351,"('let', 'earlybaby')",1
1352,"('earlybaby', 'cruising')",1
1353,"('cruising', 'girl')",1
1354,"('girl', 'friend')",2
1355,"('friend', 'give')",1
1356,"('call', 'hour')",1
1357,"('hour', 'home')",1
1358,"('home', 'alright')",1
1359,"('alright', 'one')",1
1360,"('one', 'one')",1
1361,"('one', 'love')",5
1362,"('love', 'jenny')",1
1363,"('jenny', 'xxxlife')",1
1364,"('xxxlife', 'mean')",1
1365,"('mean', 'lot')",2
1366,"('lot', 'love')",3
1367,"('love', 'life')",4
1368,"('life', 'love')",2
1369,"('love', 'people')",2
1370,"('people', 'life')",2
1371,"('life', 'world')",2
1372,"('world', 'call')",2
1373,"('call', 'friend')",3
1374,"('friend', 'call')",2
1375,"('call', 'worldmarshall')",1
1376,"('worldmarshall', 'mail')",1
1377,"('mail', 'tonitebusy')",1
1378,"('tonitebusy', 'streetshall')",1
1379,"('streetshall', 'update')",1
1380,"('update', 'tonitethings')",1
1381,"('tonitethings', 'looking')",1
1382,"('looking', 'okvarunnathu')",1
1383,"('okvarunnathu', 'edukkukayee')",1
1384,"('edukkukayee', 'rash')",1
1385,"('rash', 'halibut')",1
1386,"('halibut', 'good')",1
1387,"('good', 'one')",2
1388,"('one', 'real')",1
1389,"('real', 'sensehey')",1
1390,"('sensehey', 'told')",1
1391,"('told', 'name')",1
1392,"('name', 'gothamfound')",1
1393,"('gothamfound', 'feel')",1
1394,"('feel', 'stupid')",1
1395,"('stupid', 'cam')",1
1396,"('cam', 'workingoops')",1
1397,"('workingoops', 'got')",1
1398,"('got', 'bitmuch')",1
1399,"('bitmuch', 'buyaccidentally')",1
1400,"('buyaccidentally', 'deleted')",1
1401,"('deleted', 'message')",1
1402,"('message', 'resend')",1
1403,"('resend', 'pleaseunless')",1
1404,"('pleaseunless', 'situation')",1
1405,"('situation', 'girl')",1
1406,"('girl', 'would')",1
1407,"('would', 'appropriatehurt')",1
1408,"('appropriatehurt', 'tease')",1
1409,"('tease', 'make')",2
1410,"('make', 'cry')",2
1411,"('cry', 'end')",2
1412,"('end', 'life')",2
1413,"('life', 'die')",2
1414,"('die', 'ply')",2
1415,"('ply', 'keep')",2
1416,"('keep', 'one')",3
1417,"('one', 'rose')",2
1418,"('rose', 'grave')",2
1419,"('grave', 'say')",2
1420,"('say', 'stupid')",2
1421,"('stupid', 'miss')",2
1422,"('miss', 'nice')",2
1423,"('nice', 'day')",3
1424,"('day', 'billcant')",1
1425,"('billcant', 'pick')",1
1426,"('pick', 'phone')",13
1427,"('phone', 'right')",12
1428,"('right', 'plus')",12
1429,"('plus', 'send')",18
1430,"('send', 'messageneed')",1
1431,"('messageneed', 'coffee')",1
1432,"('coffee', 'run')",2
1433,"('run', 'tomocannot')",2
1434,"('tomocannot', 'believe')",2
1435,"('believe', 'time')",2
1436,"('time', 'week')",2
1437,"('week', 'alreadyawesome')",1
1438,"('alreadyawesome', 'remember')",1
1439,"('remember', 'last')",1
1440,"('last', 'time')",2
1441,"('time', 'got')",1
1442,"('got', 'somebody')",1
1443,"('somebody', 'high')",1
1444,"('high', 'first')",1
1445,"('time', 'dieselshit')",1
1446,"('dieselshit', 'really')",1
1447,"('really', 'shocking')",2
1448,"('shocking', 'scary')",1
1449,"('scary', 'cant')",1
1450,"('cant', 'imagine')",1
1451,"('imagine', 'second')",1
1452,"('second', 'def')",1
1453,"('def', 'night')",1
1454,"('night', 'think')",1
1455,"('think', 'somewhere')",1
1456,"('somewhere', 'could')",1
1457,"('could', 'crash')",1
1458,"('crash', 'night')",1
1459,"('night', 'save')",1
1460,"('save', 'taxiway')",1
1461,"('taxiway', 'food')",1
1462,"('food', 'fridge')",1
1463,"('fridge', 'want')",1
1464,"('want', 'meal')",2
1465,"('meal', 'tonightwonderful')",1
1466,"('tonightwonderful', 'actoryup')",1
1467,"('actoryup', 'rem')",1
1468,"('rem', 'think')",1
1469,"('think', 'bookjos')",1
1470,"('bookjos', 'ask')",1
1471,"('ask', 'want')",1
1472,"('want', 'meetlow')",1
1473,"('meetlow', 'yes')",1
1474,"('yes', 'friendship')",1
1475,"('friendship', 'hanging')",1
1476,"('hanging', 'thread')",1
1477,"('thread', 'cause')",1
1478,"('cause', 'buy')",1
1479,"('buy', 'stuffgarage')",1
1480,"('stuffgarage', 'key')",1
1481,"('key', 'bookshelftoday')",1
1482,"('bookshelftoday', 'accept')",1
1483,"('accept', 'day')",3
1484,"('day', 'accept')",3
1485,"('accept', 'brother')",3
1486,"('brother', 'sister')",3
1487,"('sister', 'lover')",3
1488,"('lover', 'dear')",3
1489,"('dear', 'best')",3
1490,"('best', 'close')",3
1491,"('close', 'lvblefrnd')",3
1492,"('lvblefrnd', 'stand')",3
1493,"('stand', 'catered')",3
1494,"('catered', 'lifpartnr')",3
1495,"('lifpartnr', 'beloved')",3
1496,"('beloved', 'sweetheart')",3
1497,"('sweetheart', 'stand')",3
1498,"('stand', 'reply')",3
1499,"('reply', 'mean')",3
1500,"('mean', 'enemysay')",1
1501,"('enemysay', 'give')",1
1502,"('friend', 'got')",1
1503,"('money', 'definitely')",1
1504,"('definitely', 'buying')",1
1505,"('buying', 'end')",1
1506,"('end', 'weekway')",1
1507,"('weekway', 'day')",1
1508,"('day', 'normal')",1
1509,"('normal', 'mathis')",1
1510,"('mathis', 'real')",1
1511,"('real', 'unique')",1
1512,"('unique', 'hope')",1
1513,"('hope', 'know')",1
1514,"('know', 'rest')",1
1515,"('rest', 'life')",1
1516,"('life', 'hope')",1
1517,"('hope', 'find')",3
1518,"('find', 'wot')",1
1519,"('wot', 'lostmade')",1
1520,"('lostmade', 'day')",1
1521,"('day', 'great')",3
1522,"('great', 'dayadvance')",1
1523,"('dayadvance', 'happy')",1
1524,"('happy', 'portalhmm')",1
1525,"('portalhmm', 'guess')",1
1526,"('guess', 'kab')",1
1527,"('kab', 'power')",1
1528,"('power', 'yoga')",3
1529,"('yoga', 'hama')",1
1530,"('hama', 'dunno')",1
1531,"('dunno', 'power')",1
1532,"('yoga', 'got')",1
1533,"('got', 'forgot')",1
1534,"('forgot', 'liaoreally')",1
1535,"('liaoreally', 'dude')",1
1536,"('dude', 'friend')",1
1537,"('friend', 'afraidcoffee')",1
