,trigram,count
647,"('direct', 'accessvalentine', 'day')",1
648,"('accessvalentine', 'day', 'special')",1
649,"('day', 'special', 'win')",2
650,"('special', 'win', '£<num>')",2
651,"('win', '£<num>', 'quiz')",2
652,"('£<num>', 'quiz', 'take')",2
653,"('quiz', 'take', 'partner')",2
654,"('take', 'partner', 'trip')",2
655,"('partner', 'trip', 'lifetime')",2
656,"('trip', 'lifetime', 'send')",2
657,"('lifetime', 'send', '<num>')",2
658,"('send', '<num>', '<num>pmsg')",4
659,"('<num>', '<num>pmsg', 'rcd')",2
660,"('<num>pmsg', 'rcd', 'custcare<num>fancy')",1
661,"('rcd', 'custcare<num>fancy', 'shag')",1
662,"('custcare<num>fancy', 'shag', 'interested')",1
663,"('shag', 'interested', 'sextextukcom')",1
664,"('interested', 'sextextukcom', 'text')",1
665,"('sextextukcom', 'text', 'xxx')",1
666,"('text', 'xxx', 'suzy')",1
667,"('xxx', 'suzy', '<num>')",1
668,"('suzy', '<num>', 'tit')",1
669,"('<num>', 'tit', 'cost')",1
670,"('tit', 'cost', 'per')",1
671,"('cost', 'per', 'mag')",1
672,"('per', 'mag', 'tic')",1
673,"('mag', 'tic', 'websitecongratulation')",1
674,"('tic', 'websitecongratulation', 'awarded')",1
675,"('websitecongratulation', 'awarded', 'voucher')",1
676,"('<num>', 'tic', 'wwwldewcom<num>win<num>ppmx<num>age<num>casablanca')",1
677,"('tic', 'wwwldewcom<num>win<num>ppmx<num>age<num>casablanca', 'currently')",1
678,"('wwwldewcom<num>win<num>ppmx<num>age<num>casablanca', 'currently', 'pound')",1
679,"('currently', 'pound', 'maximize')",6
680,"('pound', 'maximize', 'cashing')",6
681,"('maximize', 'cashing', 'send')",7
682,"('cashing', 'send', 'cash')",2
683,"('send', 'cash', '<num>')",2
684,"('cash', '<num>', '<num>pmsg')",2
685,"('<num>', '<num>pmsg', '<num>')",5
686,"('<num>pmsg', '<num>', 'hgsuite<num>lands')",2
687,"('<num>', 'hgsuite<num>lands', 'roww<num>j<num>hlupdated')",1
688,"('hgsuite<num>lands', 'roww<num>j<num>hlupdated', 'xmas')",1
689,"('roww<num>j<num>hlupdated', 'xmas', 'offer')",1
690,"('xmas', 'offer', 'latest')",1
691,"('offer', 'latest', 'motorola')",2
692,"('latest', 'motorola', 'sonyericsson')",4
693,"('motorola', 'sonyericsson', 'nokia')",4
694,"('sonyericsson', 'nokia', 'free')",2
695,"('nokia', 'free', 'bluetooth')",2
696,"('free', 'bluetooth', 'double')",2
697,"('bluetooth', 'double', 'mind')",2
698,"('double', 'mind', '<num>')",3
699,"('mind', '<num>', 'text')",2
700,"('<num>', 'text', 'orange')",2
701,"('text', 'orange', 'call')",2
702,"('orange', 'call', 'mobileupd<num>')",2
703,"('call', 'mobileupd<num>', '<num>')",11
704,"('mobileupd<num>', '<num>', 'call<num>optoutf<num>qdiscount')",1
705,"('<num>', 'call<num>optoutf<num>qdiscount', 'code')",1
706,"('call<num>optoutf<num>qdiscount', 'code', 'rp<num>')",1
707,"('code', 'rp<num>', 'stop')",1
708,"('rp<num>', 'stop', 'message')",1
709,"('stop', 'message', 'reply')",1
710,"('message', 'reply', 'stop')",1
711,"('reply', 'stop', 'wwwregalportfoliocouk')",1
712,"('stop', 'wwwregalportfoliocouk', 'customer')",1
713,"('wwwregalportfoliocouk', 'customer', 'service')",1
714,"('customer', 'service', '<num>thanks')",1
715,"('service', '<num>thanks', 'ringtone')",1
716,"('<num>thanks', 'ringtone', 'order')",1
717,"('ringtone', 'order', 'reference')",4
718,"('order', 'reference', 'charged')",1
719,"('reference', 'charged', 'gap')",1
720,"('charged', 'gap', 'per')",1
721,"('gap', 'per', 'week')",1
722,"('per', 'week', 'unsubscribe')",1
723,"('week', 'unsubscribe', 'anytime')",1
724,"('unsubscribe', 'anytime', 'calling')",1
725,"('anytime', 'calling', 'customer')",1
726,"('calling', 'customer', 'service')",1
727,"('customer', 'service', '<num>double')",1
728,"('service', '<num>double', 'mind')",1
729,"('<num>double', 'mind', 'tit')",1
730,"('mind', 'tit', 'month')",2
731,"('tit', 'month', 'free')",2
732,"('month', 'free', 'bluetooth')",2
733,"('free', 'bluetooth', 'orange')",2
734,"('bluetooth', 'orange', 'available')",2
735,"('orange', 'available', 'sony')",2
736,"('available', 'sony', 'nokia')",2
737,"('sony', 'nokia', 'motorola')",2
738,"('nokia', 'motorola', 'phone')",2
739,"('motorola', 'phone', 'call')",2
740,"('phone', 'call', 'mobileupd<num>')",2
741,"('mobileupd<num>', '<num>', 'call<num>optoutn<num>dxpath')",1
742,"('<num>', 'call<num>optoutn<num>dxpath', 'half')",1
743,"('call<num>optoutn<num>dxpath', 'half', 'price')",1
744,"('half', 'price', 'orange')",4
745,"('price', 'orange', 'line')",4
746,"('orange', 'line', 'rental')",4
747,"('line', 'rental', 'latest')",3
748,"('rental', 'latest', 'camera')",3
749,"('latest', 'camera', 'phone')",5
750,"('camera', 'phone', 'free')",5
751,"('phone', 'free', 'phone')",3
752,"('free', 'phone', 'month')",3
753,"('phone', 'month', 'call')",3
754,"('month', 'call', 'mobilesdirect')",3
755,"('call', 'mobilesdirect', 'free')",3
756,"('mobilesdirect', 'free', '<num>')",3
757,"('free', '<num>', 'update')",3
758,"('<num>', 'update', 'or<num>stoptxtfree')",1
759,"('update', 'or<num>stoptxtfree', 'ringtone')",1
760,"('or<num>stoptxtfree', 'ringtone', 'text')",1
761,"('ringtone', 'text', 'first')",1
762,"('text', 'first', '<num>')",1
763,"('first', '<num>', 'poly')",1
764,"('<num>', 'poly', 'text')",1
765,"('poly', 'text', 'get')",1
766,"('text', 'get', '<num>')",1
767,"('get', '<num>', 'true')",1
768,"('<num>', 'true', 'tone')",1
769,"('true', 'tone', 'help')",1
770,"('tone', 'help', '<num>')",1
771,"('help', '<num>', '<num>')",1
772,"('<num>', '<num>', 'free')",1
773,"('<num>', 'free', 'tone')",1
774,"('free', 'tone', '<num>x£<num>pw')",1
775,"('tone', '<num>x£<num>pw', 'end')",1
776,"('<num>x£<num>pw', 'end', 'text')",1
777,"('end', 'text', 'stopdating')",1
778,"('text', 'stopdating', 'service')",1
779,"('stopdating', 'service', 'call')",1
780,"('service', 'call', '<num>')",1
781,"('call', '<num>', 'box<num>sk<num>chfree')",1
782,"('<num>', 'box<num>sk<num>chfree', 'entry')",1
783,"('box<num>sk<num>chfree', 'entry', '£<num>')",1
784,"('entry', '£<num>', 'weekly')",8
785,"('£<num>', 'weekly', 'competition')",1
786,"('weekly', 'competition', 'text')",1
787,"('competition', 'text', 'word')",1
788,"('text', 'word', 'win')",1
789,"('word', 'win', '<num>')",2
790,"('win', '<num>', 'wwwtxttowincouksend')",1
791,"('<num>', 'wwwtxttowincouksend', 'logo')",1
792,"('wwwtxttowincouksend', 'logo', 'lover')",1
793,"('logo', 'lover', 'name')",2
794,"('lover', 'name', 'joined')",2
795,"('name', 'joined', 'heart')",2
796,"('joined', 'heart', 'text')",2
797,"('heart', 'text', 'love')",2
798,"('text', 'love', 'name')",2
799,"('love', 'name', 'name')",2
800,"('name', 'name', 'mono')",2
801,"('name', 'mono', 'leg')",2
802,"('mono', 'leg', 'love')",2
803,"('leg', 'love', 'adam')",2
804,"('love', 'adam', 'eve')",2
805,"('adam', 'eve', '<num>')",2
806,"('eve', '<num>', '<num>')",2
807,"('<num>', '<num>', 'yahoo')",2
808,"('<num>', 'yahoo', 'pobox<num>w<num>wq')",2
809,"('yahoo', 'pobox<num>w<num>wq', 'totosomeone')",1
810,"('pobox<num>w<num>wq', 'totosomeone', 'contacted')",1
811,"('totosomeone', 'contacted', 'dating')",1
812,"('contacted', 'dating', 'service')",3
813,"('dating', 'service', 'entered')",3
814,"('service', 'entered', 'phone')",3
815,"('entered', 'phone', 'fancy')",2
816,"('phone', 'fancy', 'find')",1
817,"('fancy', 'find', 'call')",2
818,"('find', 'call', 'landline')",3
819,"('landline', '<num>', 'pobox<num>n<num>tf<num>purgent')",1
820,"('<num>', 'pobox<num>n<num>tf<num>purgent', 'mobile')",1
821,"('pobox<num>n<num>tf<num>purgent', 'mobile', 'number')",1
822,"('mobile', 'number', 'awarded')",8
823,"('number', 'awarded', '£<num>')",7
824,"('awarded', '£<num>', 'prize')",6
825,"('call', '<num>', 'land')",16
826,"('<num>', 'land', 'line')",16
827,"('land', 'line', 'claim')",14
828,"('line', 'claim', '<num>')",7
829,"('claim', '<num>', 'validcongrats')",1
830,"('<num>', 'validcongrats', 'nokia')",1
831,"('validcongrats', 'nokia', '<num>')",1
832,"('nokia', '<num>', 'video')",2
833,"('<num>', 'video', 'camera')",2
834,"('video', 'camera', 'phone')",4
835,"('camera', 'phone', 'call')",2
836,"('phone', 'call', '<num>')",3
837,"('call', '<num>', 'call')",2
838,"('<num>', 'call', 'cost')",2
839,"('call', 'cost', 'ppm')",2
840,"('cost', 'ppm', 'ave')",2
841,"('ppm', 'ave', 'call')",2
842,"('ave', 'call', 'mind')",2
843,"('call', 'mind', 'vary')",2
844,"('mind', 'vary', 'mobile')",2
845,"('vary', 'mobile', 'close')",2
846,"('mobile', 'close', '<num>')",2
847,"('close', '<num>', 'post')",2
848,"('<num>', 'post', 'bcm<num>')",2
849,"('post', 'bcm<num>', 'len')",2
850,"('bcm<num>', 'len', 'wc<num>n<num>xxloan')",1
851,"('len', 'wc<num>n<num>xxloan', 'purpose')",1
852,"('wc<num>n<num>xxloan', 'purpose', '£<num>')",1
853,"('purpose', '£<num>', '£<num>')",3
854,"('£<num>', '£<num>', 'homeowner')",3
855,"('£<num>', 'homeowner', 'tenant')",3
856,"('homeowner', 'tenant', 'welcome')",3
857,"('tenant', 'welcome', 'previously')",3
858,"('welcome', 'previously', 'refused')",3
859,"('previously', 'refused', 'still')",3
860,"('refused', 'still', 'help')",3
861,"('still', 'help', 'call')",3
862,"('help', 'call', 'free')",3
863,"('call', 'free', '<num>')",8
864,"('free', '<num>', '<num>')",5
865,"('<num>', '<num>', 'text')",4
866,"('<num>', 'text', 'back')",4
867,"('text', 'back', 'helpupgrdcentre')",1
868,"('back', 'helpupgrdcentre', 'orange')",1
869,"('helpupgrdcentre', 'orange', 'customer')",1
870,"('orange', 'customer', 'may')",1
871,"('phone', 'upgrade', 'loyalty')",2
872,"('upgrade', 'loyalty', 'call')",2
873,"('call', '<num>', '<num>')",7
874,"('<num>', '<num>', 'offer')",2
875,"('<num>', 'offer', 'end')",2
876,"('offer', 'end', 'july')",1
877,"('end', 'july', 'apply')",1
878,"('july', 'apply', 'output')",1
879,"('apply', 'output', 'availableemail')",1
880,"('output', 'availableemail', 'dear')",1
881,"('availableemail', 'dear', 'dave')",1
882,"('dear', 'dave', 'final')",1
883,"('dave', 'final', 'notice')",2
884,"('final', 'notice', 'collect')",2
885,"('notice', 'collect', 'tenerife')",2
886,"('collect', 'tenerife', 'holiday')",2
887,"('tenerife', 'holiday', '<num>')",3
888,"('holiday', '<num>', 'cash')",5
889,"('<num>', 'cash', 'award')",2
890,"('cash', 'award', 'call')",2
891,"('award', 'call', '<num>')",4
892,"('call', '<num>', 'landline')",18
893,"('<num>', 'landline', 'see')",2
894,"('landline', 'see', 'box')",2
895,"('see', 'box', 'cw<num>wx')",4
896,"('box', 'cw<num>wx', 'ppmwant')",1
897,"('cw<num>wx', 'ppmwant', 'get')",1
898,"('ppmwant', 'get', 'laid')",1
899,"('network', 'toting', 'moan')",1
900,"('toting', 'moan', '<num>nyt')",1
901,"('moan', '<num>nyt', 'echo')",1
902,"('<num>nyt', 'echo', '<num>pmsg<num>pfree')",1
903,"('echo', '<num>pmsg<num>pfree', 'message')",1
904,"('<num>pmsg<num>pfree', 'message', 'activate')",1
905,"('message', 'activate', 'free')",2
906,"('activate', 'free', 'text')",2
907,"('free', 'text', 'message')",5
908,"('text', 'message', 'replying')",2
909,"('message', 'replying', 'message')",2
910,"('replying', 'message', 'word')",2
911,"('message', 'word', 'free')",2
912,"('word', 'free', 'term')",2
913,"('free', 'term', 'condition')",2
914,"('term', 'condition', 'visit')",2
915,"('condition', 'visit', 'www<num>comcongrats')",1
916,"('visit', 'www<num>comcongrats', 'year')",1
917,"('www<num>comcongrats', 'year', 'special')",1
918,"('bx<num>ip<num>we', 'done', 'misscongratulation')",1
919,"('done', 'misscongratulation', 'week')",1
920,"('misscongratulation', 'week', 'competition')",1
921,"('week', 'competition', 'draw')",2
922,"('competition', 'draw', '£<num>')",2
923,"('draw', '£<num>', 'prize')",2
924,"('£<num>', 'prize', 'claim')",8
925,"('prize', 'claim', 'call')",3
926,"('call', '<num>', 'b<num>')",4
927,"('<num>', 'b<num>', 'stop')",2
928,"('b<num>', 'stop', 'sims')",2
929,"('stop', 'sims', '<num>')",3
930,"('sims', '<num>', 'ppmguaranteed')",1
931,"('<num>', 'ppmguaranteed', 'latest')",1
932,"('ppmguaranteed', 'latest', 'nokia')",2
933,"('latest', 'nokia', 'phone')",4
934,"('nokia', 'phone', 'page')",4
935,"('phone', 'page', 'ipod')",4
936,"('page', 'ipod', 'mph')",4
937,"('ipod', 'mph', 'player')",5
938,"('mph', 'player', '£<num>')",5
939,"('player', '£<num>', 'prize')",5
940,"('£<num>', 'prize', 'text')",4
941,"('prize', 'text', 'word')",3
942,"('text', 'word', 'collect')",3
943,"('word', 'collect', '<num>')",3
944,"('collect', '<num>', 'ltd')",3
945,"('<num>', 'ltd', 'ldnw<num>h')",3
946,"('ltd', 'ldnw<num>h', '<num>pmtmsgrcvd<num>bottle')",1
947,"('ldnw<num>h', '<num>pmtmsgrcvd<num>bottle', 'tone')",1
948,"('<num>pmtmsgrcvd<num>bottle', 'tone', 'reply')",1
949,"('tone', 'reply', 'poly')",1
950,"('reply', 'poly', 'mono')",1
951,"('poly', 'mono', 'leg')",1
952,"('mono', 'leg', 'poly')",1
953,"('leg', 'poly', 'cha')",1
954,"('poly', 'cha', 'cha')",1
955,"('cha', 'cha', 'slide')",1
956,"('cha', 'slide', 'yeah')",1
957,"('slide', 'yeah', 'slow')",1
958,"('yeah', 'slow', 'jazz')",1
959,"('slow', 'jazz', 'toxic')",1
960,"('jazz', 'toxic', 'come')",1
961,"('toxic', 'come', 'stop')",1
962,"('come', 'stop', 'tone')",1
963,"('stop', 'tone', 'textcredit')",1
964,"('tone', 'textcredit', 'topped')",1
965,"('textcredit', 'topped', 'httpwwwbubbletextcom')",1
966,"('topped', 'httpwwwbubbletextcom', 'renewal')",1
967,"('httpwwwbubbletextcom', 'renewal', 'pin')",1
968,"('renewal', 'pin', 'tgxxrzurgent')",1
969,"('pin', 'tgxxrzurgent', 'mobile')",1
970,"('tgxxrzurgent', 'mobile', 'awarded')",1
971,"('prize', '<num>', 'attempt')",8
972,"('<num>', 'attempt', 'contact')",3
973,"('attempt', 'contact', 'call')",4
974,"('contact', 'call', '<num>')",3
975,"('call', '<num>', 'box<num>qutoday')",1
976,"('<num>', 'box<num>qutoday', 'offer')",1
977,"('box<num>qutoday', 'offer', 'claim')",1
978,"('offer', 'claim', '£<num>')",2
979,"('claim', '£<num>', 'worth')",7
980,"('£<num>', 'worth', 'discount')",7
981,"('worth', 'discount', 'voucher')",6
982,"('discount', 'voucher', 'text')",2
983,"('voucher', 'text', 'yes')",2
984,"('text', 'yes', '<num>')",4
985,"('yes', '<num>', 'salmon')",4
986,"('<num>', 'salmon', 'member')",4
987,"('salmon', 'member', 'offer')",5
988,"('member', 'offer', 'mobile')",4
989,"('offer', 'mobile', '<num>')",3
990,"('mobile', '<num>', '£<num>')",3
991,"('<num>', '£<num>', 'sub')",3
992,"('£<num>', 'sub', 'sub')",2
993,"('sub', 'sub', 'replyreceive')",1
994,"('sub', 'replyreceive', 'tone')",1
995,"('replyreceive', 'tone', 'within')",1
996,"('tone', 'within', 'next')",1
997,"('within', 'next', 'term')",1
998,"('next', 'term', 'condition')",1
999,"('term', 'condition', 'please')",1
1000,"('condition', 'please', 'see')",1
1001,"('please', 'see', 'channel')",1
1002,"('see', 'channel', 'teletextprivate')",1
1003,"('channel', 'teletextprivate', '<num>')",1
1004,"('teletextprivate', '<num>', 'account')",1
1005,"('show', 'unredeemed', 'sim')",3
1006,"('unredeemed', 'sim', 'point')",3
1007,"('sim', 'point', 'call')",3
1008,"('point', 'call', '<num>')",12
1009,"('code', '<num>', 'expires')",12
1010,"('<num>', 'expires', '<num>wwwapplausestorecom')",1
1011,"('expires', '<num>wwwapplausestorecom', 'monthlysubscription<num>pmsg')",1
1012,"('<num>wwwapplausestorecom', 'monthlysubscription<num>pmsg', 'mammoth')",1
1013,"('monthlysubscription<num>pmsg', 'mammoth', 'csc')",1
1014,"('mammoth', 'csc', 'web')",1
1015,"('csc', 'web', 'age')",1
1016,"('web', 'age', 'stop')",1
1017,"('age', 'stop', 'text')",1
1018,"('stop', 'text', 'stopgent')",1
1019,"('text', 'stopgent', 'trying')",1
1020,"('stopgent', 'trying', 'contact')",1
1021,"('key', 'valid', 'ppm<num>')",1
1022,"('valid', 'ppm<num>', 'cash')",1
1023,"('ppm<num>', 'cash', '<num>')",1
1024,"('cash', '<num>', 'prize')",2
1025,"('<num>', 'prize', 'claim')",2
1026,"('prize', 'claim', 'call<num>mobile')",1
1027,"('claim', 'call<num>mobile', 'number')",1
1028,"('call<num>mobile', 'number', '£<num>')",1
1029,"('number', '£<num>', 'claim')",1
1030,"('£<num>', 'claim', 'call')",2
1031,"('claim', 'call', 'back')",1
1032,"('call', 'back', 'ring')",1
1033,"('back', 'ring', 'claim')",1
1034,"('ring', 'claim', 'hot')",1
1035,"('claim', 'hot', 'line')",1
1036,"('hot', 'line', '<num>tried')",1
1037,"('line', '<num>tried', 'contact')",1
1038,"('<num>tried', 'contact', 'reply')",1
1039,"('reply', 'offer', 'mind')",1
1040,"('offer', 'mind', 'expand')",1
1041,"('mind', 'expand', 'new')",1
1042,"('expand', 'new', 'video')",1
1043,"('new', 'video', 'phone')",8
1044,"('video', 'phone', 'call')",1
1045,"('call', '<num>', 'reply')",5
1046,"('<num>', 'reply', 'free')",1
1047,"('reply', 'free', 'delivery')",1
1048,"('free', 'delivery', 'tomorrowchance')",1
1049,"('delivery', 'tomorrowchance', 'win')",1
1050,"('tomorrowchance', 'win', '£<num>')",1
1051,"('win', '£<num>', 'wkly')",2
1052,"('£<num>', 'wkly', 'shopping')",2
1053,"('wkly', 'shopping', 'spree')",2
1054,"('shopping', 'spree', 'text')",2
1055,"('spree', 'text', 'shop')",2
1056,"('text', 'shop', '<num>')",4
1057,"('shop', '<num>', 'wwwtxt<num>shopcom')",2
1058,"('<num>', 'wwwtxt<num>shopcom', 'custard')",2
1059,"('wwwtxt<num>shopcom', 'custard', '<num>')",2
1060,"('custard', '<num>', '<num>x<num>pwkspecially')",1
1061,"('<num>', '<num>x<num>pwkspecially', 'selected')",1
1062,"('<num>x<num>pwkspecially', 'selected', 'receive')",1
1063,"('selected', 'receive', '<num>')",2
1064,"('receive', '<num>', 'pound')",1
1065,"('<num>', 'pound', 'award')",1
1066,"('pound', 'award', 'call')",1
1067,"('call', '<num>', 'line')",2
1068,"('<num>', 'line', 'close')",2
1069,"('line', 'close', 'cost')",2
1070,"('close', 'cost', 'ppm')",2
1071,"('cost', 'ppm', 'apply')",2
1072,"('ppm', 'apply', 'promoprivate')",1
1073,"('apply', 'promoprivate', '<num>')",1
1074,"('promoprivate', '<num>', 'account')",1
1075,"('show', 'unredeemed', 'point')",10
1076,"('unredeemed', 'point', 'call')",9
1077,"('<num>', 'expires', '<num>important')",1
1078,"('expires', '<num>important', 'customer')",1
1079,"('<num>important', 'customer', 'service')",1
1080,"('customer', 'service', 'announcement')",4
1081,"('service', 'announcement', 'call')",2
1082,"('announcement', 'call', 'freephone')",2
1083,"('call', 'freephone', '<num>')",5
1084,"('freephone', '<num>', '<num>xclusiveclubsaisai')",1
1085,"('<num>', '<num>xclusiveclubsaisai', 'morrow')",1
1086,"('<num>xclusiveclubsaisai', 'morrow', 'soiree')",1
1087,"('morrow', 'soiree', 'special')",1
1088,"('soiree', 'special', 'souk')",1
1089,"('special', 'souk', 'nichols')",1
1090,"('souk', 'nichols', 'parish')",1
1091,"('nichols', 'parish', 'rose')",1
1092,"('parish', 'rose', 'lady')",1
1093,"('rose', 'lady', 'info')",1
1094,"('lady', 'info', '<num>day')",1
1095,"('info', '<num>day', 'kick')",1
1096,"('<num>day', 'kick', 'euro<num>')",1
1097,"('kick', 'euro<num>', 'kept')",1
1098,"('euro<num>', 'kept', 'date')",1
1099,"('kept', 'date', 'latest')",1
1100,"('date', 'latest', 'news')",1
1101,"('latest', 'news', 'result')",3
1102,"('news', 'result', 'daily')",3
1103,"('result', 'daily', 'removed')",1
1104,"('daily', 'removed', 'send')",1
1105,"('removed', 'send', 'get')",1
1106,"('send', 'get', 'text')",1
1107,"('get', 'text', 'stop')",1
1108,"('text', 'stop', '<num>new')",1
1109,"('stop', '<num>new', 'textbuddy')",1
1110,"('<num>new', 'textbuddy', 'chat')",1
1111,"('textbuddy', 'chat', 'horny')",2
1112,"('chat', 'horny', 'guy')",2
1113,"('horny', 'guy', 'area')",2
1114,"('guy', 'area', 'free')",2
1115,"('area', 'free', 'receive')",2
1116,"('free', 'receive', 'search')",2
1117,"('receive', 'search', 'postcode')",2
1118,"('search', 'postcode', 'gaytextbuddycom')",2
